genome,A_V,B_V,c_V,V_with_c,V_two_cats,V_one_cat
RS_GCF_000970265.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_000970285.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_000970305.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_000970325.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_000971155.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_000971255.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_000973085.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_000974365.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_000974445.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_000974805.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_000979455.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_000980885.2,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_000981035.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_000983115.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_000993805.1,1.0,1.0,0.0,0.0,1.0,1.0
RS_GCF_001006045.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001006485.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001007875.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001007995.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001011115.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001017125.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001017655.1,1.0,1.0,0.0,0.0,1.0,1.0
RS_GCF_001020205.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001021165.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001028025.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001039575.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001040845.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001049755.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001050095.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001071995.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001073155.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001074635.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001074805.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001074825.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001077535.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001078705.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001180245.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001180265.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001180285.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001180305.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001182725.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001185345.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001188955.3,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001189495.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001192835.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001238295.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001243045.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001244545.1,1.0,1.0,2.0,1.0,1.0,1.0
RS_GCF_001244995.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001261775.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001261915.1,1.0,0.0,1.0,0.0,0.0,1.0
RS_GCF_001263355.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001263415.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001263795.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001266905.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001270045.2,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001270745.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001270965.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001274535.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001276215.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001276985.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001277295.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001278055.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001279005.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001279775.1,1.0,1.0,0.0,0.0,1.0,1.0
RS_GCF_001280255.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001280425.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001280455.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001280875.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001282625.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001282665.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001282685.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001282785.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001286805.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001294625.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001297065.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001298445.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001299455.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001299475.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001299635.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001302265.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001304615.2,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001304995.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001305055.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001305115.1,3.0,2.0,2.0,2.0,2.0,3.0
RS_GCF_001305295.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001306415.1,1.0,1.0,0.0,0.0,1.0,1.0
RS_GCF_001307035.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001307315.1,1.0,2.0,1.0,1.0,1.0,2.0
RS_GCF_001310955.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001310975.1,2.0,1.0,1.0,1.0,1.0,2.0
RS_GCF_001311035.1,3.0,2.0,2.0,2.0,2.0,3.0
RS_GCF_001311885.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001311925.1,2.0,1.0,1.0,1.0,1.0,2.0
RS_GCF_001312505.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001314995.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001315925.1,0.0,1.0,0.0,0.0,0.0,1.0
RS_GCF_001315945.1,1.0,1.0,3.0,1.0,1.0,1.0
RS_GCF_001316045.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001316105.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001317345.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001317355.1,3.0,3.0,3.0,3.0,3.0,3.0
RS_GCF_001368915.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001375515.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001402945.1,2.0,1.0,1.0,1.0,1.0,2.0
RS_GCF_001403615.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001403635.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001404335.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001404515.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001404655.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001404675.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001404875.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001405015.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001405555.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001407835.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001412615.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001417735.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001417775.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001424185.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001426435.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001428025.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001431045.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001440545.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001443605.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001445575.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001456025.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001457555.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001458195.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001458215.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001458595.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001461035.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001462205.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001462395.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001465875.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001467025.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001467695.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001467945.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001469165.1,3.0,3.0,3.0,3.0,3.0,3.0
RS_GCF_001469865.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001469875.2,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001469955.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001477655.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001481295.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001481685.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001482285.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001483965.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001484195.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001484565.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001484685.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001485215.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001485435.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001485475.2,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001485535.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001485575.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001486165.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001487105.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001487145.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001487165.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001488575.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001499655.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001499735.1,3.0,3.0,3.0,3.0,3.0,3.0
RS_GCF_001507545.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001507665.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001509475.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001514215.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001514305.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001517425.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001517625.2,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001517665.2,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001517835.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001517915.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001517935.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001528665.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001535545.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001541925.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001542905.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001543105.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001543145.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001543175.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001543205.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001543245.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001543285.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001544095.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001544195.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001544215.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001544255.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001544275.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001544295.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001544375.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001545095.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001545115.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001548055.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001548375.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001548435.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001548675.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001552075.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001552135.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001552155.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001552215.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001552275.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001552295.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001552775.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001552885.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001552895.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001553085.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001553115.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001553645.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001553855.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001559775.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001559795.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001560915.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001561955.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001562015.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001562425.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001570365.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001570565.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001571385.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001571405.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001571775.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001574395.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001577775.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001578865.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001579045.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001579645.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001583435.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001587175.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001590865.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001591405.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001592435.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001593955.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001594005.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001595645.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001597725.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001597735.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001597745.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001601575.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001602375.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001612575.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001612635.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001612845.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001618385.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001624695.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001625445.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001628815.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001637315.1,1.0,0.0,1.0,0.0,0.0,1.0
RS_GCF_001639265.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001639275.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001639285.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001639295.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001642955.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001644015.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001644565.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001644665.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001646945.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001647025.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001647085.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001650195.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001650735.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001653975.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001655775.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001657575.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001659685.2,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001660005.1,1.0,1.0,0.0,0.0,1.0,1.0
RS_GCF_001660705.2,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001663375.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001676785.2,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001678845.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001688725.2,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001693255.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001693275.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001693775.2,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001697145.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001701045.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001704275.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001704635.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001708965.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001712795.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001715975.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001719065.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001719125.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001729965.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001730285.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001730295.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001730305.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001730315.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001730365.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001735765.2,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001742285.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001746205.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001746915.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001748365.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001748385.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001749745.1,1.0,1.0,0.0,0.0,1.0,1.0
RS_GCF_001750685.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001754075.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001758365.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001766835.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001767235.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001808555.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001808705.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001809535.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001815865.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001858025.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001861355.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001866665.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001870125.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001880325.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001881565.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001885615.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001885735.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001885765.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001885905.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001885945.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001886185.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001886195.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001886265.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001886955.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001888165.1,1.0,1.0,0.0,0.0,1.0,1.0
RS_GCF_001889325.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001889405.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001890765.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001891165.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001895925.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001904635.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001904655.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001904715.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001904725.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001904745.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001904775.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001906585.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001922545.1,1.0,1.0,0.0,0.0,1.0,1.0
RS_GCF_001922575.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001936255.1,1.0,1.0,0.0,0.0,1.0,1.0
RS_GCF_001937065.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001939115.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001940225.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001940235.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001940285.1,2.0,2.0,2.0,2.0,2.0,2.0
RS_GCF_001940315.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001940565.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001942495.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001945665.1,1.0,1.0,0.0,0.0,1.0,1.0
RS_GCF_001949125.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001950255.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001950325.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001950595.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001953745.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001953885.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001968985.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001969365.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001971705.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001989455.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001989615.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001990485.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001990805.2,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_001997385.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001999245.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_001999965.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_002000985.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_002005105.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_002005405.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_002006345.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_002007215.1,1.0,1.0,2.0,1.0,1.0,1.0
RS_GCF_002007235.1,1.0,1.0,0.0,0.0,1.0,1.0
RS_GCF_002007645.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_002008345.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_002009425.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_002009585.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_002017875.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_002020805.1,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_002021095.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_002025255.2,1.0,1.0,1.0,1.0,1.0,1.0
RS_GCF_002025865.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_002026065.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_002026145.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_002026165.1,0.0,0.0,1.0,0.0,0.0,0.0
RS_GCF_002050515.1,2.0,2.0,2.0,2.0,2.0,2.0
